StoreID,StoreName,Label
z1yh,鹿角巷 (新竹巨城店),服務
z1yk,喜樂韓式料理,環境
z2dz,茶湯會 (嘉義文化店),服務
z2ei,魯肉腳滷味,美味
z2eu,九湯屋日式拉麵 (嘉義光彩店),環境
z2hb,西門町牛肉粥 (新竹光復店),服務
z2jw,東門國小無名炸蛋蔥油餅,美味
z2ky,嘉義霸王沙鍋魚頭,服務
z2kz,鮮茶道 (竹科金山店),服務
z2lg,大思鄉臭臭鍋,服務
z2lu,維亞歐式早餐 (彰化建國店),服務
z2mf,豬血王子,環境
z2oj,百花窯 (新竹北大店),服務
z2py,阿沙勾夯早午餐,美味
z2r2,月見町拉麵 (嘉義東義店),服務
z2sl,阿典師簡速餐,環境
z2uc,米卡鮮乳飲 (嘉義民族店),美味
z2vm,那間 鹽酥雞,美味
z2xa,康師傅自助餐館,服務
z2yq,大甲黑石頭碳烤玉米 (新竹中山店),美味
z2zp,銀河冰果室,環境
z32l,明爐燒臘 (馬偕店),服務
z3bz,手在比薩,環境
z3cc,綠茶坊 (嘉義文化店),服務
z3cj,PAPPA䁔心粥麵,環境
z3gg,燃 手串,環境
z3go,桃城幸福紅豆餅,服務
z3hj,魚刺人雞蛋糕 (嘉義店),環境
z3iw,龍承綠豆沙牛奶,環境
z3ja,阿桃素食鹽酥雞,服務
z3jl,一茶工房 (嘉義垂楊店),服務
z3od,樂邁炒飯,服務
z3qw,陸柒零年代飲品創始店 (彰化鹿港總行),環境
z3s2,chiao車輪餅,美味
z3sn,觀文化路鹽酥雞,環境
z3sy,La Coma Caf'e＆Brunch,環境
z3tc,川牛木石亭 (新竹北門店),環境
z3tg,南北第七家 (彰化南郭店),美味
z3wh,大滷俠台式麻辣燙(嘉義店),美味
z3xm,酸奶小哞牛 (新竹南大店),環境
z3yu,sokoso手勾手咖啡館,環境
z4bg,清心緣食坊,環境
z4ci,五木咖啡 Five woods,環境
z4co,得百豆全豆漿,美味
z4es,裕新嘉義火雞肉飯 (彰化中山店),服務
z4fm,尋鹿咖啡 (彰化永安店),環境
z4im,小妞魯味 (新生店),服務
z4kc,冏爸紅茶冰,美味
z4kx,紅紅脆皮雞蛋糕,美味
z4lh,阿東麵線,環境
z4lk,晨禾手作烘焙,美味
z4nr,Pizza Hut必勝客 (嘉義中興店),服務
z4qp,妙膳素食館,美味
z4rg,五路鍋聖 (彰化員林店),服務
z4ri,小街咖啡,環境
z4se,晨光堡,美味
z4ss,二丫頭麻辣涼麵,環境
z4tf,渴嚐,美味
z4uo,北港老孫羊肉 (嘉義軍輝店),美味
z4wa,太子麵食館,美味
z4wb,Jimmy滿漢堡,服務
z4xt,傻師傅湯包(嘉義博愛店),美味
z5ac,麻丹辣麻辣滷味 (新竹店),服務
z5bz,檸檬樹鮮打果汁吧,美味
z5ei,港城豆花 (彰化彰美店),服務
z5fc,阿凱原汁牛肉麵,服務
z5md,小丸煮 (嘉義店),環境
z5mh,大眾牛肉麵 (彰化彰美店),美味
z5oj,NU PASTA (新竹光華店),服務
z5on,一路烤無煙串燒 (彰化員林店),美味
z5ov,大苑子 (嘉義仁愛店),服務
z5qu,二奶巷星馬叻沙,環境
z5ry,細鳳果茶,環境
z5sg,嘉義明木滿月油飯,美味
z5uw,白鬍子-奶蓋職人,服務
z5vg,Kiss 起士馬鈴薯,美味
z5vs,品香排骨,服務
z5xe,頂級日式海苔飯捲,環境
z6cs,職人雙饗丼 (彰化南郭店),美味
z6db,早點來Carry,服務
z6gf,大鼎鍋,美味
z6ht,品宗厚蛋燒,美味
z6hv,Pizza Hut必勝客 (新竹香山店),服務
z6mp,鮮鼎食鍋 (嘉義總店),美味
z6nt,鶴之屋咖哩,環境
z6nz,旺香小火鍋,美味
z6sp,純情專売所-純情雞蛋糕,服務
z6tt,捲捲麵,環境
z6xh,義早早午餐 (新竹建功店),環境
z70y,台灣阿美魯肉飯 (阿爸ㄟ店),美味
z7ap,合品炒飯,環境
z7ar,林家粉圓 (嘉義民生北店),美味
z7bo,滿味堡 (新竹湳雅店),服務
z7cg,方濟各牛排屋,服務
z7dl,高關紅豆餅 (嘉義家樂福),美味
z7do,裕民牛肉麵,美味
z7fy,新生蔬食小館,服務
z7fz,胡媽媽豆花,環境
z7kc,行運8兩雞雞排(嘉義中山店),美味
z7mz,隨義X義麵,服務
z7oi,Pizza Fat 三輪餐車,服務
z7ox,榆蓉會館,環境
z7pk,花樂食堂,環境
z7pn,台北麻將麻辣臭豆腐鴨血 (嘉義店) 老牌石頭小火鍋 (友愛店),環境
z7q5,阿郎鍋燒麵,美味
z7si,華園牛排,服務
z7wm,21PLUS、21風味館 (新竹巨城門市),服務
z7xo,統香鹹酥雞,服務
z7ya,川上精緻鍋物,環境
z7yi,雞仔恐龍蛋 #雞蛋仔,美味
z7zo,IRON Restaurant,環境
z8ac,薏蓮坊 (嘉義吳鳳店),美味
z8ae,高記油飯、涼麵、現煮雞湯,美味
z8al,嘉義基隆廟口鹹酥雞,環境
z8ar,85度C (新竹光復店),美味
z8be,丹鵬便當,美味
z8cv,中華小籠包,服務
z8dd,雞本鹹酥雞,美味
z8el,鰭酒藏日式料理,環境
z8fr,右舍咖啡,環境
z8gm,潘肉圓,美味
z8gn,圓帥現炸雞翅,服務
z8ic,馬家莊眷村私廚料理,美味
z8jl,花赤鳥檸,美味
z8k5,滷憶食堂,環境
z8kj,職人双饗丼 (嘉義重慶店),環境
z8nm,自家用料理食堂,環境
z8ph,響咖哩鐵板,環境
z8sb,Origin Cafe,環境
z8sr,啾C鮮果汁,美味
z8to,大苑子 (新竹中正店),服務
z8uc,文化路炒三杯,環境
z8ve,燒等幾勒碳烤,美味
z8we,沁涼飲,服務
z8z9,H•CAFE,環境
z9aq,彭記小籠包,服務
z9em,醉財神複合式餐飲,環境
z9ey,一手私藏世界紅茶 (彰化和平店),環境
z9hv,餡滿堂（原浩餃子）,環境
z9io,澄香居蔬食滷味,美味
z9kf,幸福味 (彰化伸港店),環境
z9oj,大埔豐原排骨酥麵,美味
z9oo,原南門圓環香菇肉羹臭豆腐,美味
z9sa,蔡家手作包子饅頭,環境
z9vb,凡人居,環境
z9wu,新冰味 100%新鮮水果冰,環境
z9zv,小老闆甜品店,環境
z9zz,自由先生雞排炸物,服務
zacz,皇品羊肉爐泰國蝦綜合料理,服務
zam9,金豐便當,服務
zatk,北斗第一家(許) 竹軒高麗菜飯,美味
zbae,Repeak營養調理餐盒,美味
zbok,樂食沛,環境
zc1b,滿大碗 (彰化自強店),服務
zc4g,芳鄰牛肉麵,美味
zclw,功夫炒飯 (彰化溪湖店),美味
zcmq,勝食府炒飯,美味
zcrg,杰客雞炸食 (鹿港頂番店),服務
zctk,快樂茶 Happy Tea,美味
zdgd,東池飯包(彰化永靖店),服務
ze2t,溱頌什錦麵,美味
zeew,川醉湘滷味食堂,美味
zfa9,MyTeaRoom15 正宗印度拉茶,環境
zi9u,胖姨複合式廚房,環境
zimu,阿海的店,服務
zixv,哥寶哈妮 (彰美店),環境
zj6u,莫尼Morni (彰化線西店),環境
zje6,義特意式餐坊,服務
zje7,捌貳麵食堂 (彰化師大店),環境
zjtb,溫州王 (大餛飩.香辣麵),環境
zjys,烤串日常,美味
zkga,66義式燒烤手扒雞,服務
zkgw,阿福牛排 (嘉義忠孝店),環境
zkyx,強記燒臘便當店,服務
zlne,早安美芝城 (永靖活力西門店),環境
zlvd,姥爺私廚房,環境
zmav,好功夫港式燒臘快餐 (嘉義店),服務
zn1f,明仁二代目章魚燒(嘉義店),環境
zo3r,凡爾賽西餐廳,環境
zp3y,三幕 Tarpu タープ,環境
zpo7,明記肉圓,環境
zpq4,華圓池上飯包 (彰化曉陽店),服務
zqef,滷願以嚐,美味
zqoj,水源燒肉飯 (彰化伸港店),美味
zqxi,八棧雞湯 (嘉義仁愛店),服務
zrvk,喇雞鹹水雞 (新竹中正店),環境
zscv,昌平炸雞王 (嘉義民生南店),服務
zttk,海尚屋,服務
ztzh,野藤島咖哩 (新竹埔頂店),美味
zu6u,珍緣素食,服務
zub0,漫步藍咖啡 (彰化田中店),環境
zucq,苑子油飯,美味
zun0,幸糊麵線,美味
zuoi,麥味登 (嘉義南京店),環境
zupq,肉米夾蛋,環境
zuwe,碗上見麵 (新竹大成店),環境
zwzl,潮麻吉 (彰化實踐店),服務
zx04,苙尹Liyin,環境
zxf6,凃爸爸冰店,美味
zybo,歐霸韓味餐車,美味
zz2l,饅窩心上海脆皮烤饅頭,美味
zz5a,豚將日本拉麵 (彰化員林店),環境
zz81,品笙牛肉麵食館,環境
